# SynthV/synth3 synthetic spectrum, Teff = 5215 K, log g = 3.55, normalized; decimated by 2 to 0.013 A/px (0.6 km/s at 6000 A, still oversampling the 1 km/s TODCOR grid)
# cut from 5215K_logg355.prf over 5650-6850 A, every 2th point
# wavelength [Angstrom, air]  normalized flux
5663.7970  0.999356
5663.8084  0.999147
5663.8197  0.998877
5663.8310  0.998607
5663.8423  0.998337
5663.8537  0.998068
5663.8650  0.997637
5663.8763  0.995484
5663.8877  0.989425
5663.8990  0.975907
5663.9103  0.946257
5663.9216  0.893071
5663.9330  0.815314
5663.9443  0.724216
5663.9556  0.638418
5663.9669  0.572631
5663.9783  0.532244
5663.9896  0.516314
5664.0009  0.522198
5664.0123  0.547073
5664.0236  0.588434
5664.0349  0.643629
5664.0462  0.709074
5664.0576  0.779880
5664.0689  0.848206
5664.0802  0.906029
5664.0916  0.948192
5664.1029  0.974504
5664.1142  0.988526
5664.1255  0.995048
5664.1369  0.997738
5664.1482  0.998738
5664.1595  0.999137
5664.1709  0.999363
5664.1822  0.999525
5664.1935  0.999514
5664.2048  0.999538
5664.2162  0.999617
5664.2275  0.999696
5664.2388  0.999775
5664.2502  0.999769
5664.2615  0.999714
5664.2728  0.999660
5664.2841  0.999606
5664.2955  0.999152
5664.3068  0.998643
5664.3181  0.998134
5664.3295  0.997597
5664.3408  0.996859
5664.3521  0.996122
5664.3634  0.995385
5664.3748  0.995103
5664.3861  0.995606
5664.3974  0.996096
5664.4088  0.996447
5664.4201  0.996798
5664.4314  0.996340
5664.4427  0.995673
5664.4541  0.994552
5664.4654  0.992991
5664.4767  0.991324
5664.4881  0.988884
5664.4994  0.984749
5664.5107  0.976952
5664.5220  0.962767
5664.5334  0.940216
5664.5447  0.911740
5664.5560  0.881438
5664.5674  0.856892
5664.5787  0.844916
5664.5900  0.848692
5664.6013  0.867930
5664.6127  0.896732
5664.6240  0.928528
5664.6353  0.956021
5664.6467  0.976189
5664.6580  0.987856
5664.6693  0.993719
5664.6807  0.996265
5664.6920  0.997133
5664.7033  0.997638
5664.7146  0.998042
5664.7260  0.998445
5664.7373  0.998848
5664.7486  0.999251
5664.7600  0.999654
5664.7713  0.999773
5664.7826  0.999806
5664.7939  0.999840
5664.8053  0.999874
5664.8166  0.999908
5664.8279  0.999942
5664.8393  0.999953
5664.8506  0.999962
5664.8619  0.999971
5664.8733  0.999979
5664.8846  0.999988
5664.8959  0.999997
5664.9072  0.999993
5664.9186  0.999990
5664.9299  0.999986
5664.9412  0.999982
5664.9526  0.999979
5664.9639  0.999976
5664.9752  0.999978
5664.9866  0.999980
5664.9979  0.999982
5665.0092  0.999983
5665.0205  0.999985
5665.0319  0.999987
5665.0432  0.999989
5665.0545  0.999990
5665.0659  0.999992
5665.0772  0.999994
5665.0885  0.999996
5665.0999  0.999984
5665.1112  0.999951
5665.1225  0.999918
5665.1338  0.999885
5665.1452  0.999853
5665.1565  0.999820
5665.1678  0.999787
5665.1792  0.999755
5665.1905  0.999722
5665.2018  0.999689
5665.2132  0.999657
5665.2245  0.999624
5665.2358  0.999576
5665.2471  0.999519
5665.2585  0.999419
5665.2698  0.998812
5665.2811  0.998205
5665.2925  0.997040
5665.3038  0.995123
5665.3151  0.992478
5665.3265  0.989607
5665.3378  0.987267
5665.3491  0.985773
5665.3605  0.985793
5665.3718  0.987282
5665.3831  0.989270
5665.3944  0.991151
5665.4058  0.992436
5665.4171  0.992777
5665.4284  0.991718
5665.4398  0.988127
5665.4511  0.979564
5665.4624  0.962607
5665.4738  0.930724
5665.4851  0.880480
5665.4964  0.813327
5665.5078  0.738126
5665.5191  0.666711
5665.5304  0.610469
5665.5417  0.574199
5665.5531  0.558992
5665.5644  0.563882
5665.5757  0.587211
5665.5871  0.623729
5665.5984  0.665990
5665.6097  0.705676
5665.6211  0.738365
5665.6324  0.767109
5665.6437  0.797965
5665.6551  0.834688
5665.6664  0.875810
5665.6777  0.915466
5665.6891  0.947842
5665.7004  0.969885
5665.7117  0.982672
5665.7230  0.989316
5665.7344  0.992949
5665.7457  0.994986
5665.7570  0.996367
5665.7684  0.997372
5665.7797  0.998173
5665.7910  0.998699
5665.8024  0.998980
5665.8137  0.999130
5665.8250  0.999280
5665.8364  0.999417
5665.8477  0.999450
5665.8590  0.999483
5665.8704  0.999516
5665.8817  0.999539
5665.8930  0.999555
5665.9044  0.999572
5665.9157  0.999588
5665.9270  0.999604
5665.9384  0.999620
5665.9497  0.999636
5665.9610  0.999645
5665.9723  0.999646
5665.9837  0.999647
5665.9950  0.999648
5666.0063  0.999648
5666.0177  0.999649
5666.0290  0.999650
5666.0403  0.999655
5666.0517  0.999667
5666.0630  0.999678
5666.0743  0.999690
5666.0857  0.999701
5666.0970  0.999713
5666.1083  0.999724
5666.1197  0.999728
5666.1310  0.999714
5666.1423  0.999700
5666.1537  0.999687
5666.1650  0.999673
5666.1763  0.999660
5666.1877  0.999646
5666.1990  0.999630
5666.2103  0.999607
5666.2217  0.999583
5666.2330  0.999560
5666.2443  0.999469
5666.2557  0.999347
5666.2670  0.999226
5666.2783  0.999028
5666.2896  0.998400
5666.3010  0.997771
5666.3123  0.997142
5666.3236  0.996440
5666.3350  0.995691
5666.3463  0.994941
5666.3576  0.994255
5666.3690  0.994455
5666.3803  0.994655
5666.3916  0.994852
5666.4030  0.995049
5666.4143  0.994765
5666.4256  0.994465
5666.4370  0.994118
5666.4483  0.993767
5666.4596  0.994037
5666.4710  0.994401
5666.4823  0.994798
5666.4936  0.995251
5666.5050  0.995705
5666.5163  0.995528
5666.5276  0.995248
5666.5390  0.994404
5666.5503  0.992543
5666.5616  0.990682
5666.5730  0.986446
5666.5843  0.978937
5666.5956  0.965784
5666.6070  0.945988
5666.6183  0.918155
5666.6296  0.884134
5666.6410  0.847887
5666.6523  0.815244
5666.6636  0.792070
5666.6750  0.782146
5666.6863  0.787071
5666.6976  0.805949
5666.7090  0.835450
5666.7203  0.868912
5666.7316  0.900231
5666.7430  0.922810
5666.7543  0.935350
5666.7656  0.938860
5666.7770  0.937866
5666.7883  0.937176
5666.7996  0.940502
5666.8110  0.948587
5666.8223  0.959648
5666.8336  0.971405
5666.8450  0.981428
5666.8563  0.988642
5666.8676  0.993173
5666.8790  0.995581
5666.8903  0.996143
5666.9016  0.996251
5666.9130  0.995720
5666.9243  0.994947
5666.9356  0.994217
5666.9470  0.993780
5666.9583  0.994082
5666.9696  0.994759
5666.9810  0.995527
5666.9923  0.996394
5667.0036  0.997120
5667.0150  0.997322
5667.0263  0.996668
5667.0376  0.993774
5667.0490  0.985125
5667.0603  0.964374
5667.0717  0.921322
5667.0830  0.847100
5667.0943  0.746114
5667.1057  0.637450
5667.1170  0.544691
5667.1283  0.479868
5667.1397  0.444247
5667.1510  0.435890
5667.1623  0.453623
5667.1737  0.499101
5667.1850  0.574281
5667.1963  0.674961
5667.2077  0.783467
5667.2190  0.876652
5667.2303  0.939175
5667.2417  0.972492
5667.2530  0.987349
5667.2643  0.992628
5667.2757  0.993699
5667.2870  0.993561
5667.2983  0.993140
5667.3097  0.993023
5667.3210  0.993128
5667.3323  0.993389
5667.3437  0.993495
5667.3550  0.993282
5667.3663  0.991930
5667.3777  0.989942
5667.3890  0.984683
5667.4004  0.975323
5667.4117  0.959485
5667.4230  0.934889
5667.4344  0.898340
5667.4457  0.845708
5667.4570  0.773659
5667.4684  0.685175
5667.4797  0.594224
5667.4910  0.518177
5667.5024  0.467780
5667.5137  0.445521
5667.5250  0.451314
5667.5364  0.485994
5667.5477  0.550960
5667.5590  0.640692
5667.5704  0.734594
5667.5817  0.798729
5667.5930  0.801198
5667.6044  0.733840
5667.6157  0.619297
5667.6271  0.500034
5667.6384  0.408585
5667.6497  0.353653
5667.6611  0.330829
5667.6724  0.335739
5667.6837  0.369712
5667.6951  0.439364
5667.7064  0.548406
5667.7177  0.683606
5667.7291  0.812529
5667.7404  0.905906
5667.7517  0.957947
5667.7631  0.980078
5667.7744  0.986619
5667.7857  0.986602
5667.7971  0.984749
5667.8084  0.983275
5667.8198  0.983531
5667.8311  0.985200
5667.8424  0.988236
5667.8538  0.991385
5667.8651  0.994356
5667.8764  0.996166
5667.8878  0.997270
5667.8991  0.997198
5667.9104  0.996166
5667.9218  0.994645
5667.9331  0.992615
5667.9444  0.991038
5667.9558  0.989884
5667.9671  0.990354
5667.9785  0.991590
5667.9898  0.993104
5668.0011  0.994190
5668.0125  0.994225
5668.0238  0.992839
5668.0351  0.990637
5668.0465  0.988510
5668.0578  0.987091
5668.0691  0.987139
5668.0805  0.988498
5668.0918  0.990911
5668.1032  0.993537
5668.1145  0.995841
5668.1258  0.997573
5668.1372  0.998764
5668.1485  0.999136
5668.1598  0.999388
5668.1712  0.999640
5668.1825  0.999746
5668.1938  0.999750
5668.2052  0.999753
5668.2165  0.999748
5668.2279  0.999721
5668.2392  0.999578
5668.2505  0.999362
5668.2619  0.998479
5668.2732  0.996209
5668.2845  0.991133
5668.2959  0.981339
5668.3072  0.963960
5668.3185  0.938861
5668.3299  0.908945
5668.3412  0.880523
5668.3526  0.860721
5668.3639  0.855806
5668.3752  0.866661
5668.3866  0.890264
5668.3979  0.920127
5668.4092  0.948907
5668.4206  0.971269
5668.4319  0.985463
5668.4432  0.993527
5668.4546  0.997198
5668.4659  0.998586
5668.4773  0.999291
5668.4886  0.999438
5668.4999  0.999454
5668.5113  0.999451
5668.5226  0.999449
5668.5339  0.999446
5668.5453  0.999444
5668.5566  0.999433
5668.5680  0.999397
5668.5793  0.999361
5668.5906  0.999324
5668.6020  0.999288
5668.6133  0.999252
5668.6246  0.999212
5668.6360  0.999170
5668.6473  0.999127
5668.6587  0.999077
5668.6700  0.998978
5668.6813  0.998878
5668.6927  0.998779
5668.7040  0.998674
5668.7153  0.998547
5668.7267  0.998335
5668.7380  0.998093
5668.7494  0.997771
5668.7607  0.997246
5668.7720  0.996085
5668.7834  0.993888
5668.7947  0.990270
5668.8060  0.982661
5668.8174  0.970707
5668.8287  0.954517
5668.8401  0.936095
5668.8514  0.918691
5668.8627  0.905069
5668.8741  0.894762
5668.8854  0.885848
5668.8967  0.876445
5668.9081  0.866768
5668.9194  0.859285
5668.9308  0.855146
5668.9421  0.852704
5668.9534  0.844046
5668.9648  0.815684
5668.9761  0.755449
5668.9874  0.665408
5668.9988  0.565924
5669.0101  0.481132
5669.0215  0.423522
5669.0328  0.392421
5669.0441  0.385435
5669.0555  0.401778
5669.0668  0.444009
5669.0782  0.516639
5669.0895  0.619752
5669.1008  0.738684
5669.1122  0.846858
5669.1235  0.923300
5669.1348  0.966032
5669.1462  0.985692
5669.1575  0.993322
5669.1689  0.996025
5669.1802  0.997303
5669.1915  0.997701
5669.2029  0.997682
5669.2142  0.997412
5669.2255  0.996879
5669.2369  0.996124
5669.2482  0.995370
5669.2596  0.994803
5669.2709  0.994272
5669.2822  0.993953
5669.2936  0.994403
5669.3049  0.995132
5669.3163  0.996006
5669.3276  0.996888
5669.3389  0.997576
5669.3503  0.998101
5669.3616  0.998266
5669.3730  0.998426
5669.3843  0.998586
5669.3956  0.998553
5669.4070  0.998491
5669.4183  0.998429
5669.4296  0.998280
5669.4410  0.998104
5669.4523  0.997927
5669.4637  0.997394
5669.4750  0.996658
5669.4863  0.995921
5669.4977  0.994529
5669.5090  0.992538
5669.5204  0.990547
5669.5317  0.988447
5669.5430  0.986191
5669.5544  0.983936
5669.5657  0.981676
5669.5771  0.978952
5669.5884  0.974512
5669.5997  0.967481
5669.6111  0.957757
5669.6224  0.946392
5669.6337  0.935093
5669.6451  0.924912
5669.6564  0.915340
5669.6678  0.903085
5669.6791  0.884763
5669.6904  0.859224
5669.7018  0.829452
5669.7131  0.801365
5669.7245  0.781369
5669.7358  0.773584
5669.7471  0.781104
5669.7585  0.802071
5669.7698  0.833669
5669.7812  0.870043
5669.7925  0.905194
5669.8038  0.934543
5669.8152  0.955879
5669.8265  0.969371
5669.8379  0.976386
5669.8492  0.977839
5669.8605  0.973041
5669.8719  0.957012
5669.8832  0.926399
5669.8946  0.879234
5669.9059  0.821580
5669.9172  0.765056
5669.9286  0.722539
5669.9399  0.702712
5669.9513  0.709236
5669.9626  0.741135
5669.9739  0.792637
5669.9853  0.852573
5669.9966  0.908276
5670.0080  0.949553
5670.0193  0.974252
5670.0306  0.985787
5670.0420  0.990106
5670.0533  0.990050
5670.0647  0.988959
5670.0760  0.987799
5670.0873  0.987352
5670.0987  0.987449
5670.1100  0.988195
5670.1214  0.989197
5670.1327  0.990255
5670.1440  0.991318
5670.1554  0.992479
5670.1667  0.993807
5670.1781  0.995106
5670.1894  0.996384
5670.2007  0.997396
5670.2121  0.998335
5670.2234  0.998816
5670.2348  0.999220
5670.2461  0.999335
5670.2574  0.999450
5670.2688  0.999566
5670.2801  0.999620
5670.2915  0.999636
5670.3028  0.999652
5670.3141  0.999668
5670.3255  0.999653
5670.3368  0.999639
5670.3482  0.999624
5670.3595  0.999610
5670.3708  0.999595
5670.3822  0.999581
5670.3935  0.999566
5670.4049  0.999286
5670.4162  0.998963
5670.4276  0.998639
5670.4389  0.998316
5670.4502  0.997993
5670.4616  0.997670
5670.4729  0.997347
5670.4843  0.997428
5670.4956  0.997688
5670.5069  0.998088
5670.5183  0.998564
5670.5296  0.998963
5670.5410  0.999309
5670.5523  0.999531
5670.5636  0.999652
5670.5750  0.999721
5670.5863  0.999740
5670.5977  0.999758
5670.6090  0.999776
5670.6204  0.999785
5670.6317  0.999779
5670.6430  0.999774
5670.6544  0.999768
5670.6657  0.999760
5670.6771  0.999745
5670.6884  0.999722
5670.6997  0.999678
5670.7111  0.999605
5670.7224  0.999347
5670.7338  0.998620
5670.7451  0.996306
5670.7564  0.989976
5670.7678  0.975071
5670.7791  0.944216
5670.7905  0.891314
5670.8018  0.817486
5670.8132  0.734017
5670.8245  0.659211
5670.8358  0.608207
5670.8472  0.588868
5670.8585  0.603196
5670.8699  0.650112
5670.8812  0.722267
5670.8925  0.805550
5670.9039  0.881672
5670.9152  0.938112
5670.9266  0.971801
5670.9379  0.988658
5670.9493  0.995865
5670.9606  0.998478
5670.9719  0.999426
5670.9833  0.999632
5670.9946  0.999681
5671.0060  0.999730
5671.0173  0.999778
5671.0287  0.999827
5671.0400  0.999876
5671.0513  0.999913
5671.0627  0.999908
5671.0740  0.999904
5671.0854  0.999900
5671.0967  0.999895
5671.1080  0.999891
5671.1194  0.999892
5671.1307  0.999906
5671.1421  0.999920
5671.1534  0.999933
5671.1648  0.999947
5671.1761  0.999960
5671.1874  0.999969
5671.1988  0.999969
5671.2101  0.999970
5671.2215  0.999971
5671.2328  0.999972
5671.2442  0.999972
5671.2555  0.999961
5671.2668  0.999939
5671.2782  0.999916
5671.2895  0.999760
5671.3009  0.999502
5671.3122  0.999244
5671.3236  0.998634
5671.3349  0.997804
5671.3462  0.996974
5671.3576  0.996254
5671.3689  0.995589
5671.3803  0.994923
5671.3916  0.995057
5671.4030  0.995567
5671.4143  0.996491
5671.4256  0.997405
5671.4370  0.998309
5671.4483  0.998807
5671.4597  0.998946
5671.4710  0.998455
5671.4824  0.997964
5671.4937  0.997410
5671.5050  0.996530
5671.5164  0.995650
5671.5277  0.994770
5671.5391  0.995236
5671.5504  0.996061
5671.5618  0.996966
5671.5731  0.997672
5671.5844  0.997451
5671.5958  0.996073
5671.6071  0.993586
5671.6185  0.990073
5671.6298  0.985746
5671.6412  0.981945
5671.6525  0.979195
5671.6638  0.978916
5671.6752  0.980797
5671.6865  0.984567
5671.6979  0.988705
5671.7092  0.992160
5671.7206  0.994331
5671.7319  0.993226
5671.7432  0.987327
5671.7546  0.972470
5671.7659  0.944750
5671.7773  0.901874
5671.7886  0.848098
5671.8000  0.792239
5671.8113  0.747205
5671.8227  0.722536
5671.8340  0.723298
5671.8453  0.749328
5671.8567  0.795257
5671.8680  0.851111
5671.8794  0.904525
5671.8907  0.945755
5671.9021  0.971984
5671.9134  0.985499
5671.9247  0.990789
5671.9361  0.991951
5671.9474  0.991607
5671.9588  0.991060
5671.9701  0.990916
5671.9815  0.991146
5671.9928  0.991568
5672.0042  0.992014
5672.0155  0.992454
5672.0268  0.992862
5672.0382  0.993269
5672.0495  0.994286
5672.0609  0.995411
5672.0722  0.996527
5672.0836  0.997628
5672.0949  0.998730
5672.1062  0.999172
5672.1176  0.999593
5672.1289  0.999808
5672.1403  0.999841
5672.1516  0.999856
5672.1630  0.999695
5672.1743  0.999209
5672.1857  0.998119
5672.1970  0.996079
5672.2083  0.992790
5672.2197  0.988048
5672.2310  0.982134
5672.2424  0.976831
5672.2537  0.973399
5672.2651  0.972638
5672.2764  0.975216
5672.2878  0.980183
5672.2991  0.986098
5672.3104  0.991471
5672.3218  0.995310
5672.3331  0.997685
5672.3445  0.998970
5672.3558  0.999581
5672.3672  0.999772
5672.3785  0.999829
5672.3899  0.999886
5672.4012  0.999943
5672.4126  0.999982
5672.4239  0.999984
5672.4352  0.999986
5672.4466  0.999987
5672.4579  0.999989
5672.4693  0.999990
5672.4806  0.999991
5672.4920  0.999992
5672.5033  0.999992
5672.5147  0.999993
5672.5260  0.999994
5672.5373  0.999995
5672.5487  0.999996
5672.5600  0.999996
5672.5714  0.999996
5672.5827  0.999995
5672.5941  0.999995
5672.6054  0.999994
5672.6168  0.999994
5672.6281  0.999993
5672.6395  0.999993
5672.6508  0.999992
5672.6621  0.999993
5672.6735  0.999993
5672.6848  0.999993
5672.6962  0.999994
5672.7075  0.999994
5672.7189  0.999995
5672.7302  0.999995
5672.7416  0.999996
5672.7529  0.999996
5672.7643  0.999995
5672.7756  0.999994
5672.7869  0.999993
5672.7983  0.999992
5672.8096  0.999991
5672.8210  0.999989
5672.8323  0.999988
5672.8437  0.999987
5672.8550  0.999986
5672.8664  0.999983
5672.8777  0.999981
5672.8891  0.999978
5672.9004  0.999976
5672.9117  0.999909
5672.9231  0.999836
5672.9344  0.999764
5672.9458  0.999691
5672.9571  0.999357
5672.9685  0.998488
5672.9798  0.996777
5672.9912  0.993838
5673.0025  0.989462
5673.0139  0.983886
5673.0252  0.977988
5673.0366  0.973250
5673.0479  0.971341
5673.0592  0.972608
5673.0706  0.976909
5673.0819  0.982682
5673.0933  0.988441
5673.1046  0.993132
5673.1160  0.996364
5673.1273  0.998278
5673.1387  0.999134
5673.1500  0.999673
5673.1614  0.999847
5673.1727  0.999945
5673.1841  0.999961
5673.1954  0.999965
5673.2067  0.999921
5673.2181  0.999892
5673.2294  0.999887
5673.2408  0.999881
5673.2521  0.999876
5673.2635  0.999658
5673.2748  0.999374
5673.2862  0.999091
5673.2975  0.998655
5673.3089  0.996978
5673.3202  0.993776
5673.3316  0.988415
5673.3429  0.980506
5673.3543  0.970178
5673.3656  0.958127
5673.3769  0.945559
5673.3883  0.934111
5673.3996  0.925737
5673.4110  0.922360
5673.4223  0.925253
5673.4337  0.934003
5673.4450  0.947185
5673.4564  0.961760
5673.4677  0.975146
5673.4791  0.985519
5673.4904  0.992415
5673.5018  0.996392
5673.5131  0.998410
5673.5245  0.999305
5673.5358  0.999578
5673.5471  0.999663
5673.5585  0.999748
5673.5698  0.999833
5673.5812  0.999873
5673.5925  0.999875
5673.6039  0.999878
5673.6152  0.999881
5673.6266  0.999884
5673.6379  0.999886
5673.6493  0.999887
5673.6606  0.999889
5673.6720  0.999891
5673.6833  0.999893
5673.6947  0.999895
5673.7060  0.999897
5673.7174  0.999897
5673.7287  0.999895
5673.7401  0.999892
5673.7514  0.999890
5673.7627  0.999888
5673.7741  0.999885
5673.7854  0.999883
5673.7968  0.999880
5673.8081  0.999878
5673.8195  0.999878
5673.8308  0.999877
5673.8422  0.999876
5673.8535  0.999876
5673.8649  0.999875
5673.8762  0.999874
5673.8876  0.999874
5673.8989  0.999873
5673.9103  0.999870
5673.9216  0.999867
5673.9330  0.999864
5673.9443  0.999861
5673.9557  0.999858
5673.9670  0.999855
5673.9784  0.999853
5673.9897  0.999850
5674.0010  0.999845
5674.0124  0.999840
5674.0237  0.999836
5674.0351  0.999831
5674.0464  0.999708
5674.0578  0.999574
5674.0691  0.999440
5674.0805  0.999305
5674.0918  0.998557
5674.1032  0.996898
5674.1145  0.993848
5674.1259  0.989053
5674.1372  0.982707
5674.1486  0.975821
5674.1599  0.970086
5674.1713  0.967191
5674.1826  0.968164
5674.1940  0.972522
5674.2053  0.978917
5674.2167  0.985627
5674.2280  0.991291
5674.2394  0.995283
5674.2507  0.997658
5674.2621  0.998849
5674.2734  0.999276
5674.2848  0.999209
5674.2961  0.999097
5674.3075  0.998509
5674.3188  0.997920
5674.3302  0.997052
5674.3415  0.996171
5674.3528  0.995623
5674.3642  0.995145
5674.3755  0.995246
5674.3869  0.995704
5674.3982  0.996508
5674.4096  0.997365
5674.4209  0.998162
5674.4323  0.998800
5674.4436  0.999095
5674.4550  0.999335
5674.4663  0.999576
5674.4777  0.999607
5674.4890  0.999625
5674.5004  0.999642
5674.5117  0.999620
5674.5231  0.999597
5674.5344  0.999554
5674.5458  0.999328
5674.5571  0.999101
5674.5685  0.998710
5674.5798  0.997575
5674.5912  0.996439
5674.6025  0.995048
5674.6139  0.992934
5674.6252  0.990819
5674.6366  0.988887
5674.6479  0.987307
5674.6593  0.986728
5674.6706  0.986770
5674.6820  0.987925
5674.6933  0.989558
5674.7047  0.991092
5674.7160  0.992526
5674.7274  0.993321
5674.7387  0.993729
5674.7501  0.993854
5674.7614  0.993886
5674.7728  0.994359
5674.7841  0.995004
5674.7955  0.995914
5674.8068  0.996780
5674.8182  0.997572
5674.8295  0.997975
5674.8409  0.997933
5674.8522  0.997522
5674.8636  0.997110
5674.8749  0.996501
5674.8863  0.995572
5674.8976  0.994643
5674.9090  0.993800
5674.9203  0.993285
5674.9317  0.992925
5674.9430  0.992565
5674.9544  0.992133
5674.9657  0.991682
5674.9771  0.991241
5674.9884  0.990967
5674.9998  0.990681
5675.0111  0.990060
5675.0225  0.989438
5675.0338  0.988816
5675.0452  0.987906
5675.0565  0.986972
5675.0679  0.986038
5675.0792  0.986976
5675.0906  0.988373
5675.1019  0.990175
5675.1133  0.992228
5675.1246  0.993783
5675.1360  0.994677
5675.1473  0.995330
5675.1587  0.995237
5675.1700  0.995117
5675.1814  0.994578
5675.1927  0.994038
5675.2041  0.993068
5675.2154  0.992035
5675.2268  0.990488
5675.2381  0.988708
5675.2495  0.986612
5675.2608  0.984200
5675.2722  0.981610
5675.2835  0.978005
5675.2949  0.971737
5675.3062  0.960278
5675.3176  0.937867
5675.3289  0.896668
5675.3403  0.830297
5675.3516  0.740334
5675.3630  0.639046
5675.3743  0.545565
5675.3857  0.474264
5675.3970  0.428982
5675.4084  0.408009
5675.4197  0.409056
5675.4311  0.431642
5675.4424  0.476935
5675.4538  0.545778
5675.4651  0.633749
5675.4765  0.728952
